WeldNumber,folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP,DesignWaitTime,DesignSetupTime,DesignDuration,Weekday,StartTime,EndTime,ForecastStart,SimulationStart,ForecastEnd,SimulationEnd,Critical Path
3287,02-26-23-0135-04,3287,,,2146.72,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,13.61193577324985,60,25.0,0,2022-12-20 12:46:17,2022-12-20 12:46:42.087287459,2023-01-18 10:21:26.287958720,2023-01-04 16:42:44.319188160,2023-01-18 10:21:52.731036785,2023-01-04 16:43:10.762266225,Non-Critical
3288,02-26-23-0136-04,3288,,,2128.53,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,1324.5143195224096,60,25.0,0,2022-12-20 13:09:46,2022-12-20 13:10:11.601606981,2023-01-18 10:35:34.916754592,2023-01-04 16:53:37.742504580,2023-01-18 10:36:01.359832657,2023-01-04 16:54:04.185582645,Non-Critical
3289,02-26-23-0137-04,3289,,,2146.23,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,1907.1588595337662,60,25.0,0,2022-12-20 13:42:58,2022-12-20 13:43:23.760466514,2023-01-18 10:49:43.545550464,2023-01-04 17:04:31.165821000,2023-01-18 10:50:09.988628529,2023-01-04 17:04:57.608899065,Non-Critical
3290,02-26-23-0138-04,3290,,,2105.08,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,122.56976581658746,60,25.0,0,2022-12-20 13:46:26,2022-12-20 13:46:51.330232330,2023-01-18 11:03:52.174346336,2023-01-04 17:15:24.589137420,2023-01-18 11:04:18.617424401,2023-01-04 17:15:51.032215485,Non-Critical
3291,02-26-23-0139-04,3291,,,2160.66,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,13.523247058881315,60,25.0,0,2022-12-20 13:48:04,2022-12-20 13:48:29.853479388,2023-01-18 11:18:00.803142208,2023-01-04 17:26:18.012453840,2023-01-18 11:18:27.246220273,2023-01-04 17:26:44.455531905,Non-Critical
3292,02-26-23-0140-04,3292,,,2144.75,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,49.89765315985909,60,25.0,0,2022-12-20 13:50:19,2022-12-20 13:50:44.751132547,2023-01-18 11:32:09.431938080,2023-01-04 17:37:11.435770260,2023-01-18 11:32:35.875016145,2023-01-04 17:37:37.878848325,Non-Critical
3293,03-04-23-0001-08,3293,,,4857.05,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,18.865480684883593,60,30.0,0,2022-12-20 13:52:03,2022-12-20 13:52:33.616613231,2023-01-18 11:46:18.060733952,2023-01-04 17:48:04.859086680,2023-01-18 11:46:44.503812017,2023-01-04 17:48:31.302164745,Non-Critical
3294,03-04-23-0002-08,3294,,,4736.89,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,2584.208336866481,60,30.0,0,2022-12-20 14:36:37,2022-12-20 14:37:07.824950097,2023-01-18 12:00:26.689529824,2023-01-04 17:58:58.282403100,2023-01-18 12:00:53.132607889,2023-01-04 17:59:24.725481165,Non-Critical
3295,03-04-23-0003-08,3295,,,4781.97,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,136.12207838642237,60,30.0,0,2022-12-20 14:40:23,2022-12-20 14:40:53.947028483,2023-01-18 12:14:35.318325696,2023-01-05 08:00:00.000000000,2023-01-18 12:15:01.761403761,2023-01-05 08:00:26.443078065,Non-Critical
3296,03-04-23-0004-08,3296,,,4796.23,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,209.7380646396673,60,30.0,0,2022-12-20 14:45:23,2022-12-20 14:45:53.685093122,2023-01-18 12:28:43.947121568,2023-01-05 08:10:53.423316420,2023-01-18 12:29:10.390199633,2023-01-05 08:11:19.866394485,Non-Critical
3297,03-04-23-0005-08,3297,,,4752.46,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,28.931737288889096,60,30.0,0,2022-12-20 14:47:22,2022-12-20 14:47:52.616830410,2023-01-18 12:42:52.575917440,2023-01-05 08:21:46.846632840,2023-01-18 12:43:19.018995505,2023-01-05 08:22:13.289710905,Non-Critical
3298,03-04-23-0006-08,3298,,,4734.92,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,10.26447666507393,60,30.0,0,2022-12-20 14:49:02,2022-12-20 14:49:32.881307075,2023-01-18 12:57:01.204713312,2023-01-05 08:32:40.269949260,2023-01-18 12:57:27.647791377,2023-01-05 08:33:06.713027325,Non-Critical
3299,03-04-23-0007-08,3299,,,4769.67,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,17.074480215939403,60,30.0,0,2022-12-20 14:50:49,2022-12-20 14:51:19.955787290,2023-01-18 13:11:09.833509184,2023-01-05 08:43:33.693265680,2023-01-18 13:11:36.276587249,2023-01-05 08:44:00.136343745,Non-Critical
3300,03-04-23-0008-08,3300,,,4745.08,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,12.831834475468138,60,30.0,0,2022-12-20 14:52:32,2022-12-20 14:53:02.787621765,2023-01-18 13:25:18.462305056,2023-01-05 08:54:27.116582100,2023-01-18 13:25:44.905383121,2023-01-05 08:54:53.559660165,Non-Critical
3301,03-04-23-0009-08,3301,,,4761.31,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,155.6454478947153,60,30.0,0,2022-12-20 14:56:38,2022-12-20 14:57:08.433069659,2023-01-18 13:39:27.091100928,2023-01-05 09:05:20.539898520,2023-01-18 13:39:53.534178993,2023-01-05 09:05:46.982976585,Non-Critical
3302,03-04-23-0010-08,3302,,,4713.44,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,80.51544267186898,60,30.0,0,2022-12-20 14:59:28,2022-12-20 14:59:58.948512330,2023-01-18 13:53:35.719896800,2023-01-05 09:16:13.963214940,2023-01-18 13:54:02.162974865,2023-01-05 09:16:40.406293005,Non-Critical
3303,03-04-23-0011-08,3303,,,4713.61,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,16.525304769027684,60,30.0,0,2022-12-20 15:01:15,2022-12-20 15:01:45.473817099,2023-01-18 14:07:44.348692672,2023-01-05 09:27:07.386531360,2023-01-18 14:08:10.791770737,2023-01-05 09:27:33.829609425,Non-Critical
3304,03-04-23-0012-08,3304,,,4744.92,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,29.49555364954635,60,30.0,0,2022-12-20 15:03:14,2022-12-20 15:03:44.969370748,2023-01-18 14:21:52.977488544,2023-01-05 09:38:00.809847780,2023-01-18 14:22:19.420566609,2023-01-05 09:38:27.252925845,Non-Critical
3305,03-04-23-0013-08,3305,,,4760.33,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,3477.4106822057115,60,30.0,0,2022-12-21 08:00:00,2022-12-21 08:00:30.000000000,2023-01-18 14:36:01.606284416,2023-01-05 09:48:54.233164200,2023-01-18 14:36:28.049362481,2023-01-05 09:49:20.676242265,Non-Critical
3306,03-04-23-0014-08,3306,,,4744.26,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,14.29624288330761,60,30.0,0,2022-12-21 08:01:44,2022-12-21 08:02:14.296242883,2023-01-18 14:50:10.235080288,2023-01-05 09:59:47.656480620,2023-01-18 14:50:36.678158353,2023-01-05 10:00:14.099558685,Non-Critical
3307,03-04-23-0015-08,3307,,,4760.49,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,14.794269547210273,60,30.0,0,2022-12-21 08:03:29,2022-12-21 08:03:59.090512430,2023-01-18 15:04:18.863876160,2023-01-05 10:10:41.079797040,2023-01-18 15:04:45.306954225,2023-01-05 10:11:07.522875105,Non-Critical
3308,03-04-23-0016-08,3308,,,4813.12,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,39.81146176051867,60,30.0,0,2022-12-21 08:05:38,2022-12-21 08:06:08.901974190,2023-01-18 15:18:27.492672032,2023-01-05 10:21:34.503113460,2023-01-18 15:18:53.935750097,2023-01-05 10:22:00.946191525,Non-Critical
3309,03-04-23-0017-08,3309,,,4784.75,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,18.56160042151673,60,30.0,0,2022-12-21 08:07:27,2022-12-21 08:07:57.463574611,2023-01-18 15:32:36.121467904,2023-01-05 10:32:27.926429880,2023-01-18 15:33:02.564545969,2023-01-05 10:32:54.369507945,Non-Critical
3310,03-04-23-0018-08,3310,,,4774.26,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,27.52834886684584,60,30.0,0,2022-12-21 08:09:24,2022-12-21 08:09:54.991923477,2023-01-18 15:46:44.750263776,2023-01-05 10:43:21.349746300,2023-01-18 15:47:11.193341841,2023-01-05 10:43:47.792824365,Non-Critical
3311,03-04-23-0019-08,3311,,,4794.1,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,233.26045855829528,60,30.0,0,2022-12-21 08:14:48,2022-12-21 08:15:18.252382035,2023-01-18 16:00:53.379059648,2023-01-05 10:54:14.773062720,2023-01-18 16:01:19.822137713,2023-01-05 10:54:41.216140785,Non-Critical
3312,03-04-23-0020-08,3312,,,4790.82,1,1,7.0,1,290.0,18.0,25.0,,,,,,,,,,,,,,,,,5389.732786483617,60,30.0,0,2022-12-21 09:46:07,2022-12-21 09:46:37.985168518,2023-01-18 16:15:02.007855520,2023-01-05 11:05:08.196379140,2023-01-18 16:15:28.450933585,2023-01-05 11:05:34.639457205,Non-Critical
3313,03-04-23-0021-08,3313,,,4880.98,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,10.488869911619155,60,30.0,0,2022-12-21 09:47:48,2022-12-21 09:48:18.474038429,2023-01-18 16:29:10.636651392,2023-01-05 11:16:01.619695560,2023-01-18 16:29:37.079729457,2023-01-05 11:16:28.062773625,Non-Critical
3314,03-04-23-0022-08,3314,,,4866.23,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,62.021259420759826,60,30.0,0,2022-12-21 09:50:20,2022-12-21 09:50:50.495297849,2023-01-18 16:43:19.265447264,2023-01-05 11:26:55.043011980,2023-01-18 16:43:45.708525329,2023-01-05 11:27:21.486090045,Non-Critical
3315,03-04-23-0023-08,3315,,,4841.31,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,70.93526589549953,60,30.0,0,2022-12-21 09:53:01,2022-12-21 09:53:31.430563744,2023-01-18 16:57:27.894243136,2023-01-05 11:37:48.466328400,2023-01-18 16:57:54.337321201,2023-01-05 11:38:14.909406465,Non-Critical
3316,03-04-23-0024-08,3316,,,4907.38,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,53.71013139497715,60,30.0,0,2022-12-21 09:55:25,2022-12-21 09:55:55.140695138,2023-01-19 08:00:00.000000000,2023-01-05 11:48:41.889644820,2023-01-19 08:00:26.443078065,2023-01-05 11:49:08.332722885,Non-Critical
3317,03-04-23-0025-08,3317,,,4885.9,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,43.253365126366404,60,30.0,0,2022-12-21 09:57:38,2022-12-21 09:58:08.394060264,2023-01-19 08:14:08.628795872,2023-01-05 11:59:35.312961240,2023-01-19 08:14:35.071873937,2023-01-05 12:00:01.756039305,Non-Critical
3318,03-04-23-0026-08,3318,,,4871.48,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,32.15400497925995,60,30.0,0,2022-12-21 09:59:40,2022-12-21 10:00:10.548065243,2023-01-19 08:28:17.257591744,2023-01-05 12:10:28.736277660,2023-01-19 08:28:43.700669809,2023-01-05 12:10:55.179355725,Non-Critical
3319,03-04-23-0027-08,3319,,,4870.66,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,791.4185826097577,60,30.0,0,2022-12-21 10:14:21,2022-12-21 10:14:51.966647852,2023-01-19 08:42:25.886387616,2023-01-05 12:21:22.159594080,2023-01-19 08:42:52.329465681,2023-01-05 12:21:48.602672145,Non-Critical
3320,03-04-23-0028-08,3320,,,4840.82,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,25.916961246816847,60,30.0,0,2022-12-21 10:16:17,2022-12-21 10:16:47.883609098,2023-01-19 08:56:34.515183488,2023-01-05 12:32:15.582910500,2023-01-19 08:57:00.958261553,2023-01-05 12:32:42.025988565,Non-Critical
3321,03-04-23-0029-08,3321,,,4888.36,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,48.96301174648864,60,30.0,0,2022-12-21 10:18:36,2022-12-21 10:19:06.846620844,2023-01-19 09:10:43.143979360,2023-01-05 12:43:09.006226920,2023-01-19 09:11:09.587057425,2023-01-05 12:43:35.449304985,Non-Critical
3322,03-04-23-0030-08,3322,,,4919.51,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,64.58170674341113,60,30.0,0,2022-12-21 10:21:11,2022-12-21 10:21:41.428327587,2023-01-19 09:24:51.772775232,2023-01-05 12:54:02.429543340,2023-01-19 09:25:18.215853297,2023-01-05 12:54:28.872621405,Non-Critical
3323,03-04-23-0031-08,3323,,,4951.8,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,82.59262182510818,60,30.0,0,2022-12-21 10:24:04,2022-12-21 10:24:34.020949412,2023-01-19 09:39:00.401571104,2023-01-05 13:04:55.852859760,2023-01-19 09:39:26.844649169,2023-01-05 13:05:22.295937825,Non-Critical
3324,03-04-23-0032-08,3324,,,4939.34,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,44.71635812595006,60,30.0,0,2022-12-21 10:26:18,2022-12-21 10:26:48.737307537,2023-01-19 09:53:09.030366976,2023-01-05 13:15:49.276176180,2023-01-19 09:53:35.473445041,2023-01-05 13:16:15.719254245,Non-Critical
3325,03-04-23-0033-08,3325,,,4918.03,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,781.2415953055588,60,30.0,0,2022-12-21 10:40:49,2022-12-21 10:41:19.978902842,2023-01-19 10:07:17.659162848,2023-01-05 13:26:42.699492600,2023-01-19 10:07:44.102240913,2023-01-05 13:27:09.142570665,Non-Critical
3326,03-04-23-0034-08,3326,,,4886.89,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,63.35678709218219,60,30.0,0,2022-12-21 10:43:23,2022-12-21 10:43:53.335689934,2023-01-19 10:21:26.287958720,2023-01-05 13:37:36.122809020,2023-01-19 10:21:52.731036785,2023-01-05 13:38:02.565887085,Non-Critical
3327,03-04-23-0035-08,3327,,,4927.38,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,96.59666859632433,60,30.0,0,2022-12-21 10:46:29,2022-12-21 10:46:59.932358530,2023-01-19 10:35:34.916754592,2023-01-05 13:48:29.546125440,2023-01-19 10:36:01.359832657,2023-01-05 13:48:55.989203505,Non-Critical
3328,03-04-23-0036-08,3328,,,4869.84,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,57.63887565642154,60,30.0,0,2022-12-21 10:48:57,2022-12-21 10:49:27.571234186,2023-01-19 10:49:43.545550464,2023-01-05 13:59:22.969441860,2023-01-19 10:50:09.988628529,2023-01-05 13:59:49.412519925,Non-Critical
3329,03-04-23-0037-08,3329,,,4874.43,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,13.82663291932278,60,30.0,0,2022-12-21 10:50:41,2022-12-21 10:51:11.397867105,2023-01-19 11:03:52.174346336,2023-01-05 14:10:16.392758280,2023-01-19 11:04:18.617424401,2023-01-05 14:10:42.835836345,Non-Critical
3330,03-04-23-0038-08,3330,,,4900.0,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,16.053198587018134,60,30.0,0,2022-12-21 10:52:27,2022-12-21 10:52:57.451065692,2023-01-19 11:18:00.803142208,2023-01-05 14:21:09.816074700,2023-01-19 11:18:27.246220273,2023-01-05 14:21:36.259152765,Non-Critical
3331,03-04-23-0039-08,3331,,,4948.53,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,13.378666599579706,60,30.0,0,2022-12-21 10:54:10,2022-12-21 10:54:40.829732291,2023-01-19 11:32:09.431938080,2023-01-05 14:32:03.239391120,2023-01-19 11:32:35.875016145,2023-01-05 14:32:29.682469185,Non-Critical
3332,03-04-23-0040-08,3332,,,4924.1,1,1,7.0,1,295.0,18.0,25.0,,,,,,,,,,,,,,,,,100.96899524052674,60,30.0,0,2022-12-21 10:57:21,2022-12-21 10:57:51.798727531,2023-01-19 11:46:18.060733952,2023-01-05 14:42:56.662707540,2023-01-19 11:46:44.503812017,2023-01-05 14:43:23.105785605,Non-Critical
3333,03-04-23-0041-08,3333,,,5033.61,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,18.241995638139244,60,30.0,0,2022-12-21 10:59:10,2022-12-21 10:59:40.040723169,2023-01-19 12:00:26.689529824,2023-01-05 14:53:50.086023960,2023-01-19 12:00:53.132607889,2023-01-05 14:54:16.529102025,Non-Critical
3334,03-04-23-0042-08,3334,,,5052.3,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,13.278290477776714,60,30.0,0,2022-12-21 11:00:53,2022-12-21 11:01:23.319013646,2023-01-19 12:14:35.318325696,2023-01-05 15:04:43.509340380,2023-01-19 12:15:01.761403761,2023-01-05 15:05:09.952418445,Non-Critical
3335,03-04-23-0043-08,3335,,,5064.1,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,112.61464176382187,60,30.0,0,2022-12-21 11:04:15,2022-12-21 11:04:45.933655409,2023-01-19 12:28:43.947121568,2023-01-05 15:15:36.932656800,2023-01-19 12:29:10.390199633,2023-01-05 15:16:03.375734865,Non-Critical
3336,03-04-23-0044-08,3336,,,5098.85,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,229.4960113277451,60,30.0,0,2022-12-21 11:09:35,2022-12-21 11:10:05.429666736,2023-01-19 12:42:52.575917440,2023-01-05 15:26:30.355973220,2023-01-19 12:43:19.018995505,2023-01-05 15:26:56.799051285,Non-Critical
3337,03-04-23-0045-08,3337,,,5034.1,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,10.513685364941914,60,30.0,0,2022-12-21 11:11:15,2022-12-21 11:11:45.943352100,2023-01-19 12:57:01.204713312,2023-01-05 15:37:23.779289640,2023-01-19 12:57:27.647791377,2023-01-05 15:37:50.222367705,Non-Critical
3338,03-04-23-0046-08,3338,,,5050.49,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,4816.060413297787,60,30.0,0,2022-12-21 12:33:02,2022-12-21 12:33:32.003765397,2023-01-19 13:11:09.833509184,2023-01-05 15:48:17.202606060,2023-01-19 13:11:36.276587249,2023-01-05 15:48:43.645684125,Non-Critical
3339,03-04-23-0047-08,3339,,,5090.98,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,69.47434277032266,60,30.0,0,2022-12-21 12:35:41,2022-12-21 12:36:11.478108167,2023-01-19 13:25:18.462305056,2023-01-05 15:59:10.625922480,2023-01-19 13:25:44.905383121,2023-01-05 15:59:37.069000545,Non-Critical
3340,03-04-23-0048-08,3340,,,5070.16,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,51.318342386648766,60,30.0,0,2022-12-21 12:38:02,2022-12-21 12:38:32.796450553,2023-01-19 13:39:27.091100928,2023-01-05 16:10:04.049238900,2023-01-19 13:39:53.534178993,2023-01-05 16:10:30.492316965,Non-Critical
3341,03-04-23-0049-08,3341,,,5066.23,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,932.3772067170856,60,30.0,0,2022-12-21 12:55:05,2022-12-21 12:55:35.173657270,2023-01-19 13:53:35.719896800,2023-01-05 16:20:57.472555320,2023-01-19 13:54:02.162974865,2023-01-05 16:21:23.915633385,Non-Critical
3342,03-04-23-0050-08,3342,,,5051.48,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,75.69368656018843,60,30.0,0,2022-12-21 12:57:50,2022-12-21 12:58:20.867343830,2023-01-19 14:07:44.348692672,2023-01-05 16:31:50.895871740,2023-01-19 14:08:10.791770737,2023-01-05 16:32:17.338949805,Non-Critical
3343,03-04-23-0051-08,3343,,,5041.8,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,21.020682740259605,60,30.0,0,2022-12-21 12:59:41,2022-12-21 13:00:11.888026570,2023-01-19 14:21:52.977488544,2023-01-05 16:42:44.319188160,2023-01-19 14:22:19.420566609,2023-01-05 16:43:10.762266225,Non-Critical
3344,03-04-23-0052-08,3344,,,5080.33,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,18327.681241466897,60,30.0,0,2022-12-22 08:00:00,2022-12-22 08:00:30.000000000,2023-01-19 14:36:01.606284416,2023-01-05 16:53:37.742504580,2023-01-19 14:36:28.049362481,2023-01-05 16:54:04.185582645,Non-Critical
3345,03-04-23-0053-08,3345,,,5095.41,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,13.167210229459155,60,30.0,0,2022-12-22 08:01:43,2022-12-22 08:02:13.167210229,2023-01-19 14:50:10.235080288,2023-01-05 17:04:31.165821000,2023-01-19 14:50:36.678158353,2023-01-05 17:04:57.608899065,Non-Critical
3346,03-04-23-0054-08,3346,,,5086.89,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,52.15295057378535,60,30.0,0,2022-12-22 08:04:05,2022-12-22 08:04:35.320160802,2023-01-19 15:04:18.863876160,2023-01-05 17:15:24.589137420,2023-01-19 15:04:45.306954225,2023-01-05 17:15:51.032215485,Non-Critical
3347,03-04-23-0055-08,3347,,,5072.79,1,1,7.0,1,300.0,18.0,25.0,,,,,,,,,,,,,,,,,525.4632967005487,60,30.0,0,2022-12-22 08:14:20,2022-12-22 08:14:50.783457502,2023-01-19 15:18:27.492672032,2023-01-05 17:26:18.012453840,2023-01-19 15:18:53.935750097,2023-01-05 17:26:44.455531905,Non-Critical
3348,03-06-23-0121-08,3348,,,5280.66,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,13.207332116556689,60,30.0,0,2022-12-22 08:16:03,2022-12-22 08:16:33.990789618,2023-01-19 15:32:36.121467904,2023-01-05 17:37:11.435770260,2023-01-19 15:33:02.564545969,2023-01-05 17:37:37.878848325,Non-Critical
3349,03-06-23-0122-08,3349,,,5281.31,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,51.66351759818771,60,30.0,0,2022-12-22 08:18:25,2022-12-22 08:18:55.654307216,2023-01-19 15:46:44.750263776,2023-01-05 17:48:04.859086680,2023-01-19 15:47:11.193341841,2023-01-05 17:48:31.302164745,Non-Critical
3350,03-06-23-0123-08,3350,,,5007.05,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,162.07852672345663,60,30.0,0,2022-12-22 08:22:37,2022-12-22 08:23:07.732833939,2023-01-19 16:00:53.379059648,2023-01-05 17:58:58.282403100,2023-01-19 16:01:19.822137713,2023-01-05 17:59:24.725481165,Non-Critical
3351,03-06-23-0124-08,3351,,,5303.94,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,31719.30438804009,60,30.0,0,2022-12-23 08:00:00,2022-12-23 08:00:30.000000000,2023-01-19 16:15:02.007855520,2023-01-06 08:00:00.000000000,2023-01-19 16:15:28.450933585,2023-01-06 08:00:26.443078065,Non-Critical
3352,03-06-23-0125-08,3352,,,5302.95,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,15.124779355488219,60,30.0,0,2022-12-23 08:01:45,2022-12-23 08:02:15.124779355,2023-01-19 16:29:10.636651392,2023-01-06 08:10:53.423316420,2023-01-19 16:29:37.079729457,2023-01-06 08:11:19.866394485,Non-Critical
3353,03-06-23-0126-08,3353,,,5338.36,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,58.11994195835615,60,30.0,0,2022-12-23 08:04:13,2022-12-23 08:04:43.244721313,2023-01-19 16:43:19.265447264,2023-01-06 08:21:46.846632840,2023-01-19 16:43:45.708525329,2023-01-06 08:22:13.289710905,Non-Critical
3354,03-06-23-0127-08,3354,,,4384.92,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,322.8030928300818,60,30.0,0,2022-12-23 08:11:06,2022-12-23 08:11:36.047814143,2023-01-19 16:57:27.894243136,2023-01-06 08:32:40.269949260,2023-01-19 16:57:54.337321201,2023-01-06 08:33:06.713027325,Non-Critical
3355,03-06-23-0128-08,3355,,,4756.56,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,77.67861080702491,60,30.0,0,2022-12-23 08:13:53,2022-12-23 08:14:23.726424950,2023-01-20 08:00:00.000000000,2023-01-06 08:43:33.693265680,2023-01-20 08:00:26.443078065,2023-01-06 08:44:00.136343745,Non-Critical
3356,03-06-23-0129-08,3356,,,5304.92,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,12.25343268261297,60,30.0,0,2022-12-23 08:15:35,2022-12-23 08:16:05.979857632,2023-01-20 08:14:08.628795872,2023-01-06 08:54:27.116582100,2023-01-20 08:14:35.071873937,2023-01-06 08:54:53.559660165,Non-Critical
3357,03-06-23-0130-08,3357,,,4048.53,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,171.0221232598761,60,30.0,0,2022-12-23 08:19:57,2022-12-23 08:20:27.001980891,2023-01-20 08:28:17.257591744,2023-01-06 09:05:20.539898520,2023-01-20 08:28:43.700669809,2023-01-06 09:05:46.982976585,Non-Critical
3358,03-06-23-0131-08,3358,,,4244.1,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,82.60308074590588,60,30.0,0,2022-12-23 08:22:49,2022-12-23 08:23:19.605061636,2023-01-20 08:42:25.886387616,2023-01-06 09:16:13.963214940,2023-01-20 08:42:52.329465681,2023-01-06 09:16:40.406293005,Non-Critical
3359,03-06-23-0132-08,3359,,,4306.56,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,187.8468341118624,60,30.0,0,2022-12-23 08:27:27,2022-12-23 08:27:57.451895747,2023-01-20 08:56:34.515183488,2023-01-06 09:27:07.386531360,2023-01-20 08:57:00.958261553,2023-01-06 09:27:33.829609425,Non-Critical
3360,03-06-23-0133-08,3360,,,-5364.59,1,1,7.0,1,300.0,17.5,25.0,,,,,,,,,,,,,,,,,1104.8637690559788,60,30.0,0,2022-12-23 08:47:22,2022-12-23 08:47:52.315664802,2023-01-20 09:10:43.143979360,2023-01-06 09:38:00.809847780,2023-01-20 09:11:09.587057425,2023-01-06 09:38:27.252925845,Non-Critical
