folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP
03-22-23-0116-06,3852,2023-03-22 02:54:43.953,2023-03-22 02:54:56.168,538.85,1,1,7.0,1,250.0,18.0,30.0,12.215,41.5282560512,208.57090090090088,16.149459459459457,72.65728740963603,6.55820663372345,112.5,90.392,1,-0.6308599462115555,-0.16571639639639646,-0.10280780780780796,102.607,41.3638,49.0282,1
03-22-23-0118-06,3853,2023-03-22 02:57:50.148,2023-03-22 02:58:02.279,897.38,1,1,7.0,1,250.0,18.0,30.0,12.131,44.6651567258,224.01198198198196,16.25225225225225,76.69171033571916,6.605921817813396,112.5,173.98,1,-0.6029763846595555,-0.10395207207207213,-0.09709709709709713,186.111,41.3638,132.6162,1
03-22-23-0119-06,3854,2023-03-22 02:58:49.399,2023-03-22 02:59:01.652,661.48,1,1,7.0,1,250.0,18.0,30.0,12.253,44.492661465800005,220.33080357142856,16.664732142857144,77.14780966031695,6.656199841050638,112.5,47.12,1,-0.6045096758595555,-0.11867678571428575,-0.0741815476190476,59.373,41.3638,5.7562,1
03-22-23-0120-06,3855,2023-03-22 03:00:01.594,2023-03-22 03:00:13.693,519.18,1,1,7.0,1,250.0,18.0,30.0,12.099,44.010213524,221.4622727272727,16.43709090909091,74.1358774423364,6.402040435265851,112.5,59.942,1,-0.6087981020088888,-0.11415090909090919,-0.08682828282828281,72.041,41.3638,18.5782,1
03-22-23-0121-06,3856,2023-03-22 03:06:06.919,2023-03-22 03:06:19.092,773.61,1,1,7.0,1,255.0,18.0,30.0,12.173,45.563805514,226.23441441441443,16.444324324324324,77.74974810464526,6.290330620248771,114.75,353.226,1,-0.6029297994422658,-0.11280621798268853,-0.0864264264264265,365.399,41.3638,311.86220000000003,1
03-22-23-0122-06,3857,2023-03-22 03:07:11.880,2023-03-22 03:07:23.914,732.13,1,1,7.0,1,255.0,18.0,30.0,12.034,45.4767083638,234.30174311926606,16.21880733944954,71.17532198009671,6.0697403271033075,114.75,52.788,1,-0.6036888160017428,-0.0811696348264076,-0.0989551478083589,64.822,41.3638,11.424200000000004,1
03-22-23-0123-06,3858,2023-03-22 03:08:05.429,2023-03-22 03:08:17.733,700.0,1,1,7.0,1,255.0,18.0,30.0,12.304,43.868051157400004,217.2082142857143,16.548750000000002,79.83189239664395,6.827769493858246,114.75,41.515,1,-0.6177076151860565,-0.14820308123249293,-0.08062499999999995,53.819,41.3638,0.15120000000000466,1
03-22-23-0124-06,3859,2023-03-22 03:09:08.614,2023-03-22 03:09:20.783,521.15,1,1,7.0,1,255.0,18.0,30.0,12.169,43.735187457600006,220.16414414414416,16.511711711711712,75.34529454413638,6.649871205023978,114.75,50.881,1,-0.6188654687790849,-0.13661119943472877,-0.08268268268268264,63.05,41.3638,9.517199999999999,1
03-22-23-0125-06,3860,2023-03-22 03:10:02.822,2023-03-22 03:10:15.091,531.48,1,1,7.0,1,255.0,18.0,30.0,12.269,45.1308090605,227.13357142857143,16.068392857142857,80.86071918954657,6.456051920704432,114.75,42.039,1,-0.6067031890152506,-0.10928011204481791,-0.1073115079365079,54.308,41.3638,0.675200000000002,1
03-22-23-0126-06,3861,2023-03-22 03:10:58.060,2023-03-22 03:11:10.329,776.89,1,1,7.0,1,255.0,18.0,30.0,12.269,43.6396624331,216.1121238938053,16.581946902654867,77.34313358861239,6.8850643033628405,114.75,42.969,1,-0.6196979308662309,-0.15250147492625377,-0.07878072763028521,55.238,41.3638,1.6052000000000017,1
03-22-23-0127-06,3862,2023-03-22 03:11:52.401,2023-03-22 03:12:04.727,1263.61,1,1,7.0,1,255.0,18.0,30.0,12.326,43.498770305200004,217.1559292035398,16.527433628318583,76.17805960657905,6.637195752881886,114.75,42.072,1,-0.6209257489742919,-0.14840812077043208,-0.08180924287118985,54.398,41.3638,0.708200000000005,1
03-22-23-0128-06,3863,2023-03-22 03:12:58.750,2023-03-22 03:13:10.997,1122.3,1,1,7.0,1,255.0,18.0,30.0,12.247,43.407800686600005,215.0692857142857,16.40875,74.50999381199527,6.717425923375414,114.75,54.023,1,-0.6217185125350762,-0.15659103641456584,-0.08840277777777772,66.27000000000001,41.3638,12.659200000000013,1
03-22-23-0129-06,3864,2023-03-22 03:13:53.008,2023-03-22 03:14:05.255,787.38,1,1,7.0,1,255.0,18.0,30.0,12.247,43.3750633959,217.62150442477875,16.30716814159292,76.82481002976417,6.8266705790370645,114.75,42.011,1,-0.6220038048287582,-0.14658233558910294,-0.09404621435594884,54.258,41.3638,0.6472000000000051,1
03-22-23-0130-06,3865,2023-03-22 03:14:43.330,2023-03-22 03:14:55.476,890.98,1,1,7.0,1,255.0,18.0,30.0,12.146,43.8160962213,217.91297297297297,16.60243243243243,73.83434222629856,6.5075612267878915,114.75,38.075,1,-0.6181603815137255,-0.14543932167461582,-0.07764264264264276,50.221000000000004,41.3638,-3.288799999999995,1
03-22-23-0131-06,3866,2023-03-22 03:15:42.300,2023-03-22 03:15:54.493,1258.2,1,1,7.0,1,255.0,18.0,30.0,12.193,43.3932855914,218.99572727272727,16.755727272727274,72.12859201567342,6.610569304563867,114.75,46.824,1,-0.6218450057394336,-0.1411932263814617,-0.06912626262626254,59.016999999999996,41.3638,5.460199999999999,1
03-22-23-0132-06,3867,2023-03-22 03:16:33.334,2023-03-22 03:16:45.532,727.21,1,1,7.0,1,255.0,18.0,30.0,12.198,43.709657805300004,216.50594594594594,16.54072072072072,76.09274548360976,6.3557629842689325,114.75,38.841,1,-0.6190879494091504,-0.15095707472178066,-0.08107107107107103,51.039,41.3638,-2.5227999999999966,1
03-22-23-0133-06,3868,2023-03-22 03:17:31.419,2023-03-22 03:17:43.718,701.31,1,1,7.0,1,255.0,18.0,30.0,12.299,44.2991766653,219.62756756756755,16.25198198198198,76.97847845890219,6.413108566879368,114.75,45.887,1,-0.6139505301498911,-0.13871542130365666,-0.09711211211211213,58.186,41.3638,4.523200000000003,1
03-22-23-0134-06,3869,2023-03-22 03:18:28.302,2023-03-22 03:18:40.616,648.2,1,1,7.0,1,255.0,18.0,30.0,12.314,44.0404565831,217.7863392857143,16.33232142857143,79.51019489275478,6.484296204301761,114.75,44.584,1,-0.6162051713891068,-0.1459359243697479,-0.0926488095238095,56.898,41.3638,3.2202000000000055,1
03-22-23-0135-06,3870,2023-03-22 03:19:40.663,2023-03-22 03:19:52.872,915.57,1,1,7.0,1,255.0,18.0,30.0,12.209,44.0408840973,219.38027272727274,16.423181818181817,78.56813035362615,6.9642599970196715,114.75,60.047,1,-0.6162014457751634,-0.13968520499108728,-0.08760101010101018,72.256,41.3638,18.683200000000003,1
03-22-23-0136-06,3871,2023-03-22 03:20:55.783,2023-03-22 03:21:07.961,739.18,1,1,7.0,1,255.0,18.0,30.0,12.178,44.338974047,223.88482142857143,16.37017857142857,76.54288980792407,6.4414482706671485,114.75,62.911,1,-0.6136037120087146,-0.12202030812324927,-0.09054563492063494,75.089,41.3638,21.5472,1
03-22-23-0137-06,3872,2023-03-22 03:22:28.097,2023-03-22 03:22:40.389,979.18,1,1,7.0,1,255.0,18.0,30.0,12.292,44.7879714798,221.62875,16.360357142857143,80.85380542978469,6.952945830880298,114.75,80.136,1,-0.6096908803503268,-0.1308676470588236,-0.0910912698412698,92.428,41.3638,38.7722,1
03-22-23-0138-06,3873,2023-03-22 03:23:23.321,2023-03-22 03:23:35.451,672.46,1,1,7.0,1,255.0,18.0,30.0,12.13,44.7027573349,226.15663636363635,16.32,78.08784046208277,6.633689800327756,114.75,42.932,1,-0.6104334872775599,-0.11311122994652412,-0.09333333333333327,55.062000000000005,41.3638,1.5682000000000063,1
03-22-23-0139-06,3874,2023-03-22 03:24:39.020,2023-03-22 03:24:51.299,1099.67,1,1,7.0,1,255.0,18.0,30.0,12.279,43.748507838600005,219.40117117117117,16.293963963963964,78.93718164969981,6.867283474996668,114.75,63.569,1,-0.618749387027451,-0.13960325030913268,-0.0947797797797798,75.848,41.3638,22.2052,1
03-22-23-0140-06,3875,2023-03-22 03:25:48.853,2023-03-22 03:26:00.984,714.59,1,1,7.0,1,255.0,18.0,30.0,12.131,43.863599015800006,220.13981981981982,16.56288288288288,75.53320938479473,6.658768161725818,114.75,57.554,1,-0.6177464138056644,-0.13670658894188303,-0.07983983983983989,69.685,41.3638,16.190200000000004,1
03-22-23-0001-06,3876,2023-03-22 04:14:27.385,2023-03-22 10:54:34.472,14.1,1,1,7.0,0,240.0,18.0,30.0,24007.087,166.276235174,203.93465753424658,16.694200913242007,66.83916574904943,6.173376859894293,108.0,2906.401,1,0.5395947701296295,-0.15027226027397256,-0.07254439370877741,26913.487999999998,41.3638,2865.037199999999,1
03-22-23-0002-06,3877,2023-03-22 04:16:12.352,2023-03-22 10:58:31.102,26.07,1,1,7.0,0,240.0,18.0,30.0,24138.75,169.76991606980002,210.17278538812783,16.913087557603685,67.60552889935568,6.271037437087308,108.0,-23902.12,1,0.5719436673129632,-0.12428006088280064,-0.06038402457757308,236.63000000000102,41.3638,-23943.483799999998,2
03-22-23-0003-06,3878,2023-03-22 04:17:30.025,2023-03-22 10:59:32.833,23.61,1,1,7.0,0,240.0,18.0,30.0,24122.808,168.459001849,209.10770642201837,16.60954128440367,70.7944289987294,6.356803271698222,108.0,-24061.077,1,0.5598055726759259,-0.12871788990825683,-0.07724770642201839,61.73099999999977,41.3638,-24102.4408,3
03-22-23-0004-06,3879,2023-03-22 04:18:49.858,2023-03-22 11:00:11.476,18.2,1,1,7.0,0,240.0,18.0,30.0,24081.618,166.7445582804,208.4760810810811,16.629729729729732,69.45943487359764,6.546706919081622,108.0,-24042.975,1,0.5439310951888889,-0.13134966216216204,-0.07612612612612601,38.64300000000003,41.3638,-24084.338799999998,4
03-22-23-0005-06,3880,2023-03-22 04:20:19.055,2023-03-22 11:01:11.624,13.28,1,1,7.0,0,240.0,18.0,30.0,24052.569,168.3082495976,206.94600896860987,16.784618834080717,71.48242614381985,6.535722183594375,108.0,-23992.421,1,0.5584097184962962,-0.13772496263079215,-0.06752117588440454,60.14800000000105,41.3638,-24033.784799999998,5
03-22-23-0006-06,3881,2023-03-22 04:21:31.773,2023-03-22 11:02:02.519,19.84,1,1,7.0,1,230.0,18.0,30.0,24030.746,169.6430161256,206.10345454545455,16.80440909090909,70.14577906483733,6.917133336202614,103.5,-23979.851,1,0.6390629577352658,-0.10389802371541501,-0.06642171717171719,50.89500000000044,41.3638,-24021.214799999998,6
03-22-23-0007-06,3882,2023-03-22 04:22:42.585,2023-03-22 11:02:48.510,18.36,1,1,7.0,0,240.0,18.0,30.0,24005.925,170.52118055600002,210.9385909090909,16.806863636363637,71.14506405074374,6.537028831929068,108.0,-23959.934,1,0.5788998199629631,-0.12108920454545458,-0.06628535353535348,45.99099999999817,41.3638,-24001.2978,7
03-22-23-0008-06,3883,2023-03-22 04:23:51.906,2023-03-22 11:03:40.307,15.57,1,1,7.0,0,240.0,18.0,30.0,23988.401,167.2283053136,204.20484304932737,16.934304932735426,69.94190111477052,6.678712271514879,108.0,-23936.604,1,0.5484102343851853,-0.14914648729446933,-0.059205281514698616,51.7970000000023,41.3638,-23977.9678,8
03-22-23-0009-06,3884,2023-03-22 04:24:57.461,2023-03-22 11:04:31.218,20.16,1,1,7.0,1,230.0,18.0,30.0,23973.757,168.286136112,206.2942222222222,16.644330357142856,72.16517812030513,6.432404298077891,103.5,-23922.846,1,0.6259530059130436,-0.10306859903381649,-0.07531498015873028,50.91100000000006,41.3638,-23964.2098,9
03-22-23-0010-06,3885,2023-03-22 04:26:14.965,2023-03-22 11:05:22.274,26.23,1,1,7.0,1,230.0,18.0,30.0,23947.309,168.3556108266,208.25355855855855,16.990180180180182,73.02734292610934,7.899130847062821,103.5,-23896.253,1,0.6266242591942031,-0.09454974539757155,-0.056101101101101,51.056000000000495,41.3638,-23937.6168,10
03-22-23-0011-06,3886,2023-03-22 04:27:24.066,2023-03-22 11:06:08.744,14.59,1,1,7.0,0,240.0,18.0,30.0,23924.678,167.2203858714,204.85663677130043,16.582556053811658,71.22371095461415,6.3108763767735425,108.0,-23878.208,1,0.5483369062166668,-0.1464306801195815,-0.0787468858993523,46.470000000001164,41.3638,-23919.571799999998,11
03-22-23-0012-06,3887,2023-03-22 04:28:36.373,2023-03-22 11:06:58.815,15.57,1,1,7.0,0,240.0,18.0,30.0,23902.442,167.099903461,205.32062780269058,16.72239819004525,72.5406168538534,6.554696444749251,108.0,-23852.371,1,0.5472213283425926,-0.14449738415545588,-0.07097787833081937,50.07099999999991,41.3638,-23893.7348,12
03-22-23-0013-06,3888,2023-03-22 04:33:10.746,2023-03-22 11:07:47.905,19.02,1,1,7.0,1,230.0,18.0,30.0,23677.159,168.19319835480002,207.01536363636362,16.73090909090909,70.7950646347106,6.452070783469891,103.5,-23628.069,1,0.6250550565681161,-0.09993320158102781,-0.07050505050505051,49.090000000000146,41.3638,-23669.4328,13
03-22-23-0014-06,3889,2023-03-22 04:34:19.953,2023-03-22 11:08:43.959,18.85,1,1,7.0,1,230.0,18.0,30.0,23664.006,168.210583799,209.59343891402716,16.583909090909092,69.99024857852385,5.905420635708789,103.5,-23607.952,1,0.6252230318743961,-0.08872417863466453,-0.07867171717171706,56.05400000000009,41.3638,-23649.3158,14
03-22-23-0015-06,3890,2023-03-22 04:35:26.488,2023-03-22 11:09:38.062,18.36,1,1,7.0,1,230.0,18.0,30.0,23651.574,165.5488493064,203.14348416289593,16.654886877828055,70.28475905329701,6.573793267488891,103.5,-23597.471,1,0.5995057904000001,-0.116767460161322,-0.07472850678733023,54.102999999999156,41.3638,-23638.8348,15
03-22-23-0016-06,3891,2023-03-22 04:36:26.956,2023-03-22 11:10:29.235,22.79,1,1,7.0,1,230.0,18.0,30.0,23642.279,169.02958783600002,205.70736607142857,16.67638392857143,72.32562682725384,6.685257937856215,103.5,-23591.106,1,0.6331361143574881,-0.10562014751552795,-0.07353422619047612,51.172999999998865,41.3638,-23632.4698,16
03-22-23-0017-06,3892,2023-03-22 04:37:26.166,2023-03-22 11:11:23.052,17.05,1,1,7.0,1,230.0,18.0,30.0,23636.886,170.2487544448,204.2604054054054,16.955225225225224,73.15457536237406,6.675559728728579,103.5,-23583.069,1,0.6449155018821255,-0.1119112808460635,-0.058043043043043085,53.8169999999991,41.3638,-23624.4328,17
03-22-23-0018-06,3893,2023-03-22 04:38:39.664,2023-03-22 11:12:34.259,18.69,1,1,7.0,1,230.0,18.0,30.0,23634.595,171.5566414198,216.6095890410959,16.310913242009132,71.91971626385737,6.131875533819148,103.5,-23563.388,1,0.6575520910125605,-0.05821917808219179,-0.09383815322171485,71.20700000000215,41.3638,-23604.7518,18
03-22-23-0019-06,3894,2023-03-22 04:39:42.015,2023-03-22 11:14:31.693,22.3,1,1,7.0,1,230.0,18.0,30.0,23689.678,167.9972084186,209.4116742081448,16.595384615384614,69.50324908898406,6.44953488182455,103.5,-23572.244,1,0.6231614339961353,-0.08951445996458784,-0.07803418803418816,117.4340000000011,41.3638,-23613.607799999998,19
03-22-23-0020-06,3895,2023-03-22 04:40:43.261,2023-03-22 11:15:19.526,22.95,1,1,7.0,0,240.0,18.0,30.0,23676.265,171.02953388880002,209.7054954954955,16.662747747747748,71.99322264614501,6.701912137060911,108.0,-23628.432,1,0.5836067952666668,-0.12622710210210208,-0.0742917917917918,47.83299999999872,41.3638,-23669.7958,20
03-22-23-0021-06,3896,2023-03-22 11:30:25.455,2023-03-22 11:30:37.603,18.52,1,1,7.0,1,240.0,18.0,30.0,12.148,43.020412248700005,211.23354545454544,16.68409090909091,70.4679468885718,6.284509176378852,108.0,905.929,1,-0.601662849549074,-0.11986022727272738,-0.07310606060606062,918.077,41.3638,864.5652,1
03-22-23-0022-06,3897,2023-03-22 11:31:04.110,2023-03-22 11:31:16.358,22.46,1,1,7.0,1,240.0,18.0,30.0,12.248,42.856349667900005,208.93571428571428,16.827142857142857,74.86152699959055,6.90026000666556,108.0,26.507,1,-0.6031819475194444,-0.1294345238095238,-0.0651587301587302,38.755,41.3638,-14.856799999999994,1
03-22-23-0023-06,3898,2023-03-22 11:31:43.413,2023-03-22 11:31:55.660,23.93,1,1,7.0,1,240.0,18.0,30.0,12.247,43.0719554129,210.12830357142857,16.58455357142857,73.6828779711081,6.617673428079373,108.0,27.055,1,-0.6011855980287037,-0.1244654017857143,-0.07863591269841264,39.302,41.3638,-14.308799999999998,1
03-22-23-0024-06,3899,2023-03-22 11:32:48.550,2023-03-22 11:33:00.504,22.13,1,1,7.0,1,240.0,18.0,30.0,11.954,43.0386455528,213.71880733944954,16.43577981651376,68.76935168352104,5.846143916447069,108.0,52.89,1,-0.6014940226592593,-0.10950496941896026,-0.086901121304791,64.844,41.3638,11.526199999999996,1
03-22-23-0025-06,3900,2023-03-22 11:33:53.743,2023-03-22 11:34:05.837,28.52,1,1,7.0,1,240.0,18.0,30.0,12.094,43.3882140496,213.9734234234234,16.456576576576577,71.18264973094976,6.417630898972485,108.0,53.239,1,-0.5982572773185185,-0.10844406906906912,-0.08574574574574578,65.333,41.3638,11.875200000000001,1
03-22-23-0026-06,3901,2023-03-22 11:34:49.581,2023-03-22 11:35:01.845,23.77,1,1,7.0,1,240.0,18.0,30.0,12.264,42.7061966072,208.13392857142858,16.804285714285715,73.21859300071162,6.460878209109595,108.0,43.744,1,-0.604572253637037,-0.1327752976190476,-0.06642857142857139,56.007999999999996,41.3638,2.3801999999999985,1
03-22-23-0027-06,3902,2023-03-22 11:35:37.940,2023-03-22 11:35:50.135,24.26,1,1,7.0,1,240.0,18.0,30.0,12.195,42.859482017800005,210.82663636363637,16.54581818181818,72.14711635730075,6.177551158449658,108.0,36.095,1,-0.6031529442796295,-0.12155568181818177,-0.08078787878787885,48.29,41.3638,-5.268799999999999,1
03-22-23-0028-06,3903,2023-03-22 11:36:31.809,2023-03-22 11:36:43.995,20.33,1,1,7.0,1,240.0,18.0,30.0,12.186,42.6592293794,213.3993577981651,16.488440366972476,69.7002416738893,6.178580559498052,108.0,41.674,1,-0.6050071353759259,-0.11083600917431202,-0.08397553516819578,53.86,41.3638,0.3102000000000018,1
03-22-23-0029-06,3904,2023-03-22 11:37:28.772,2023-03-22 11:37:40.935,21.8,1,1,7.0,1,240.0,18.0,30.0,12.163,43.565993281400004,212.69189189189188,16.72018018018018,72.69040902739526,6.630502240949772,108.0,44.777,1,-0.5966111733203703,-0.11378378378378384,-0.07110110110110113,56.94,41.3638,3.4132,1
03-22-23-0030-06,3905,2023-03-22 11:38:53.372,2023-03-22 11:39:05.673,17.54,1,1,7.0,1,240.0,18.0,30.0,12.301,43.3495342759,207.54097345132743,16.98566371681416,74.15831325574221,6.885074161353127,108.0,72.437,1,-0.5986154233712964,-0.13524594395280232,-0.05635201573254678,84.738,41.3638,31.0732,1
03-22-23-0031-06,3906,2023-03-22 11:41:41.966,2023-03-22 11:41:54.150,24.59,1,1,7.0,1,240.0,18.0,30.0,12.184,42.318526383700004,213.06172727272727,16.586880733944955,70.32328406943364,6.0802851872149954,108.0,156.293,1,-0.6081617927435186,-0.1122428030303031,-0.0785066258919469,168.477,41.3638,114.92920000000001,1
03-22-23-0032-06,3907,2023-03-22 11:42:48.416,2023-03-22 11:43:00.561,25.08,1,1,7.0,1,240.0,18.0,30.0,12.145,43.0768411402,212.69342342342344,16.5018018018018,73.21497013459744,6.125028415251074,108.0,54.266,1,-0.601140359812963,-0.1137774024024023,-0.08323323323323328,66.411,41.3638,12.902200000000004,1
03-22-23-0033-06,3908,2023-03-22 11:43:44.436,2023-03-22 11:43:56.613,18.03,1,1,7.0,1,240.0,18.0,30.0,12.177,42.9583350642,210.48,16.761181818181818,73.3660194573017,6.351672283133546,108.0,43.875,1,-0.6022376382944444,-0.123,-0.06882323232323229,56.052,41.3638,2.5112000000000023,1
03-22-23-0034-06,3909,2023-03-22 11:44:38.251,2023-03-22 11:44:50.381,20.16,1,1,7.0,1,240.0,18.0,30.0,12.13,43.6883461197,210.5561818181818,17.138454545454547,69.99907594385917,6.643135822257497,108.0,41.638,1,-0.5954782766694444,-0.1226825757575758,-0.04786363636363633,53.768,41.3638,0.2742000000000022,1
03-22-23-0036-06,3910,2023-03-22 11:46:12.072,2023-03-22 11:46:24.286,21.64,1,1,7.0,1,240.0,18.0,30.0,12.214,43.0663145322,208.8468181818182,17.155,71.15592323119746,6.766694035135444,108.0,81.691,1,-0.6012378284055555,-0.12980492424242418,-0.046944444444444344,93.905,41.3638,40.327200000000005,1
03-22-23-0037-06,3911,2023-03-22 11:46:48.871,2023-03-22 11:47:01.059,18.69,1,1,7.0,1,240.0,18.0,30.0,12.188,43.234971186,209.8264864864865,16.892162162162162,71.54473552386199,6.339772924726937,108.0,24.585,1,-0.5996761927222223,-0.12572297297297297,-0.061546546546546566,36.773,41.3638,-16.778799999999997,1
03-22-23-0038-06,3912,2023-03-22 11:47:56.686,2023-03-22 11:48:08.932,19.34,1,1,7.0,1,240.0,18.0,30.0,12.246,43.606965185300005,208.21176991150443,16.831681415929204,72.82479915413047,6.3388018390497765,108.0,55.627,1,-0.5962318038398148,-0.1324509587020649,-0.06490658800393312,67.873,41.3638,14.263200000000007,1
03-22-23-0039-06,3913,2023-03-22 11:48:36.623,2023-03-22 11:48:48.984,25.08,1,1,7.0,1,240.0,18.0,30.0,12.361,42.9543398494,205.08654867256635,17.07070796460177,75.60085448980803,6.811915468607481,108.0,27.691,1,-0.6022746310240741,-0.14547271386430682,-0.05162733529990171,40.052,41.3638,-13.672799999999999,1
03-22-23-0040-06,3914,2023-03-22 11:49:21.967,2023-03-22 11:49:34.272,21.15,1,1,7.0,1,240.0,18.0,30.0,12.305,42.5124227294,206.0527027027027,16.98045045045045,71.24191458998821,6.466337081361847,108.0,32.983,1,-0.6063664562092592,-0.14144707207207208,-0.05664164164164154,45.288,41.3638,-8.3808,1
03-22-23-0041-06,3915,2023-03-22 12:04:17.235,2023-03-22 12:04:29.349,20.33,1,1,7.0,1,235.0,18.0,30.0,12.114,42.1617669334,207.3510091743119,16.66743119266055,69.59330762770747,6.37101587975804,105.75,882.963,1,-0.601307168478487,-0.11765528010931103,-0.07403160040774714,895.077,41.3638,841.5992,1
03-22-23-0042-06,3916,2023-03-22 12:05:13.893,2023-03-22 12:05:26.276,15.08,1,1,7.0,1,235.0,18.0,30.0,12.383,42.2437915641,201.5324778761062,17.066106194690267,74.91588073741407,7.040648487993073,105.75,44.544,1,-0.6005315218524823,-0.14241498776125017,-0.05188298918387402,56.92699999999999,41.3638,3.1801999999999957,1
03-22-23-0043-06,3917,2023-03-22 12:06:06.559,2023-03-22 12:06:18.906,15.41,1,1,7.0,1,235.0,18.0,30.0,12.347,41.861064387300004,202.30938053097344,16.796902654867257,74.09824340364412,6.930224702557582,105.75,40.283,1,-0.6041506913730497,-0.13910901901713424,-0.06683874139626356,52.63,41.3638,-1.0807999999999947,1
